timestamp,Time ,Garbage,value
2018-01-04 22:15,2018-01-04 22:15:00 PST,96.6kW,96.6
2018-01-04 22:30,2018-01-04 22:30:00 PST,104.5kW,104.5
2018-01-04 22:45,2018-01-04 22:45:00 PST,88.7kW,88.7
2018-01-04 23:00,2018-01-04 23:00:00 PST,58.8kW,58.8
2018-01-04 23:15,2018-01-04 23:15:00 PST,67.3kW,67.3
2018-01-04 23:30,2018-01-04 23:30:00 PST,65.2kW,65.2
2018-01-04 23:45,2018-01-04 23:45:00 PST,74.6kW,74.6
2018-01-05 0:00,2018-01-05 00:00:00 PST,75.3kW,75.3
2018-01-05 0:15,2018-01-05 00:15:00 PST,79.3kW,79.3
2018-01-05 0:30,2018-01-05 00:30:00 PST,81.7kW,81.7
2018-01-05 0:45,2018-01-05 00:45:00 PST,83.6kW,83.6
2018-01-05 1:00,2018-01-05 01:00:00 PST,86.8kW,86.8
2018-01-05 1:15,2018-01-05 01:15:00 PST,84.2kW,84.2
2018-01-05 1:30,2018-01-05 01:30:00 PST,88.5kW,88.5
2018-01-05 1:45,2018-01-05 01:45:00 PST,84.2kW,84.2
2018-01-05 2:00,2018-01-05 02:00:00 PST,77.6kW,77.6
2018-01-05 2:15,2018-01-05 02:15:00 PST,68.5kW,68.5
2018-01-05 2:30,2018-01-05 02:30:00 PST,76.8kW,76.8
2018-01-05 2:45,2018-01-05 02:45:00 PST,69.2kW,69.2
2018-01-05 3:00,2018-01-05 03:00:00 PST,69.5kW,69.5
2018-01-05 3:15,2018-01-05 03:15:00 PST,69.1kW,69.1
2018-01-05 3:30,2018-01-05 03:30:00 PST,63.4kW,63.4
2018-01-05 3:45,2018-01-05 03:45:00 PST,63.8kW,63.8
2018-01-05 4:00,2018-01-05 04:00:00 PST,59.7kW,59.7
2018-01-05 4:15,2018-01-05 04:15:00 PST,86.5kW,86.5
2018-01-05 4:30,2018-01-05 04:30:00 PST,90.7kW,90.7
2018-01-05 4:45,2018-01-05 04:45:00 PST,74.5kW,74.5
2018-01-05 5:00,2018-01-05 05:00:00 PST,80.2kW,80.2
2018-01-05 5:15,2018-01-05 05:15:00 PST,78.3kW,78.3
2018-01-05 5:30,2018-01-05 05:30:00 PST,84.3kW,84.3
2018-01-05 5:45,2018-01-05 05:45:00 PST,102.8kW,102.8
2018-01-05 6:00,2018-01-05 06:00:00 PST,118.8kW,118.8
2018-01-05 6:15,2018-01-05 06:15:00 PST,145.3kW,145.3
2018-01-05 6:30,2018-01-05 06:30:00 PST,148.0kW,148
2018-01-05 6:45,2018-01-05 06:45:00 PST,129.7kW,129.7
2018-01-05 7:00,2018-01-05 07:00:00 PST,162.7kW,162.7
2018-01-05 7:15,2018-01-05 07:15:00 PST,217.9kW,217.9
2018-01-05 7:30,2018-01-05 07:30:00 PST,234.5kW,234.5
2018-01-05 7:45,2018-01-05 07:45:00 PST,240.5kW,240.5
2018-01-05 8:00,2018-01-05 08:00:00 PST,235.3kW,235.3
2018-01-05 8:15,2018-01-05 08:15:00 PST,208.0kW,208
2018-01-05 8:30,2018-01-05 08:30:00 PST,202.4kW,202.4
2018-01-05 8:45,2018-01-05 08:45:00 PST,197.8kW,197.8
2018-01-05 9:00,2018-01-05 09:00:00 PST,188.0kW,188
2018-01-05 9:15,2018-01-05 09:15:00 PST,184.4kW,184.4
2018-01-05 9:30,2018-01-05 09:30:00 PST,192.8kW,192.8
2018-01-05 9:45,2018-01-05 09:45:00 PST,189.4kW,189.4
2018-01-05 10:00,2018-01-05 10:00:00 PST,202.7kW,202.7
2018-01-05 10:15,2018-01-05 10:15:00 PST,193.4kW,193.4
2018-01-05 10:30,2018-01-05 10:30:00 PST,164.1kW,164.1
2018-01-05 10:45,2018-01-05 10:45:00 PST,174.9kW,174.9
2018-01-05 11:00,2018-01-05 11:00:00 PST,180.3kW,180.3
2018-01-05 11:15,2018-01-05 11:15:00 PST,173.1kW,173.1
2018-01-05 11:30,2018-01-05 11:30:00 PST,180.9kW,180.9
2018-01-05 11:45,2018-01-05 11:45:00 PST,172.0kW,172
2018-01-05 12:00,2018-01-05 12:00:00 PST,159.8kW,159.8
2018-01-05 12:15,2018-01-05 12:15:00 PST,169.1kW,169.1
2018-01-05 12:30,2018-01-05 12:30:00 PST,168.9kW,168.9
2018-01-05 12:45,2018-01-05 12:45:00 PST,177.5kW,177.5
2018-01-05 13:00,2018-01-05 13:00:00 PST,173.7kW,173.7
2018-01-05 13:15,2018-01-05 13:15:00 PST,182.0kW,182
2018-01-05 13:30,2018-01-05 13:30:00 PST,191.4kW,191.4
2018-01-05 13:45,2018-01-05 13:45:00 PST,186.3kW,186.3
2018-01-05 14:00,2018-01-05 14:00:00 PST,167.3kW,167.3
2018-01-05 14:15,2018-01-05 14:15:00 PST,174.9kW,174.9
2018-01-05 14:30,2018-01-05 14:30:00 PST,178.9kW,178.9
2018-01-05 14:45,2018-01-05 14:45:00 PST,176.7kW,176.7
2018-01-05 15:00,2018-01-05 15:00:00 PST,197.8kW,197.8
2018-01-05 15:15,2018-01-05 15:15:00 PST,188.8kW,188.8
2018-01-05 15:30,2018-01-05 15:30:00 PST,181.1kW,181.1
2018-01-05 15:45,2018-01-05 15:45:00 PST,152.8kW,152.8
2018-01-05 16:00,2018-01-05 16:00:00 PST,156.7kW,156.7
2018-01-05 16:15,2018-01-05 16:15:00 PST,152.8kW,152.8
2018-01-05 16:30,2018-01-05 16:30:00 PST,156.5kW,156.5
2018-01-05 16:45,2018-01-05 16:45:00 PST,155.9kW,155.9
2018-01-05 17:00,2018-01-05 17:00:00 PST,150.8kW,150.8
2018-01-05 17:15,2018-01-05 17:15:00 PST,139.1kW,139.1
2018-01-05 17:30,2018-01-05 17:30:00 PST,144.9kW,144.9
2018-01-05 17:45,2018-01-05 17:45:00 PST,131.6kW,131.6
2018-01-05 18:00,2018-01-05 18:00:00 PST,138.3kW,138.3
2018-01-05 18:15,2018-01-05 18:15:00 PST,111.1kW,111.1
2018-01-05 18:30,2018-01-05 18:30:00 PST,107.0kW,107
2018-01-05 18:45,2018-01-05 18:45:00 PST,96.5kW,96.5
2018-01-05 19:00,2018-01-05 19:00:00 PST,102.5kW,102.5
2018-01-05 19:15,2018-01-05 19:15:00 PST,99.5kW,99.5
2018-01-05 19:30,2018-01-05 19:30:00 PST,110.8kW,110.8
2018-01-05 19:45,2018-01-05 19:45:00 PST,102.6kW,102.6
2018-01-05 20:00,2018-01-05 20:00:00 PST,107.2kW,107.2
2018-01-05 20:15,2018-01-05 20:15:00 PST,109.8kW,109.8
2018-01-05 20:30,2018-01-05 20:30:00 PST,111.4kW,111.4
2018-01-05 20:45,2018-01-05 20:45:00 PST,99.2kW,99.2
2018-01-05 21:00,2018-01-05 21:00:00 PST,107.0kW,107
2018-01-05 21:15,2018-01-05 21:15:00 PST,109.3kW,109.3
2018-01-05 21:30,2018-01-05 21:30:00 PST,108.6kW,108.6
2018-01-05 21:45,2018-01-05 21:45:00 PST,98.7kW,98.7
2018-01-05 22:00,2018-01-05 22:00:00 PST,102.2kW,102.2
2018-01-05 22:15,2018-01-05 22:15:00 PST,101.5kW,101.5
2018-01-05 22:30,2018-01-05 22:30:00 PST,96.3kW,96.3
2018-01-05 22:45,2018-01-05 22:45:00 PST,86.0kW,86
2018-01-05 23:00,2018-01-05 23:00:00 PST,73.5kW,73.5
2018-01-05 23:15,2018-01-05 23:15:00 PST,75.6kW,75.6
2018-01-05 23:30,2018-01-05 23:30:00 PST,70.6kW,70.6
2018-01-05 23:45,2018-01-05 23:45:00 PST,74.0kW,74
2018-01-06 0:00,2018-01-06 00:00:00 PST,77.6kW,77.6
2018-01-06 0:15,2018-01-06 00:15:00 PST,77.3kW,77.3
2018-01-06 0:30,2018-01-06 00:30:00 PST,72.6kW,72.6
2018-01-06 0:45,2018-01-06 00:45:00 PST,83.3kW,83.3
2018-01-06 1:00,2018-01-06 01:00:00 PST,84.7kW,84.7
2018-01-06 1:15,2018-01-06 01:15:00 PST,87.9kW,87.9
2018-01-06 1:30,2018-01-06 01:30:00 PST,75.8kW,75.8
2018-01-06 1:45,2018-01-06 01:45:00 PST,79.8kW,79.8
2018-01-06 2:00,2018-01-06 02:00:00 PST,77.2kW,77.2
2018-01-06 2:15,2018-01-06 02:15:00 PST,66.4kW,66.4
2018-01-06 2:30,2018-01-06 02:30:00 PST,68.1kW,68.1
2018-01-06 2:45,2018-01-06 02:45:00 PST,63.5kW,63.5
2018-01-06 3:00,2018-01-06 03:00:00 PST,59.5kW,59.5
2018-01-06 3:15,2018-01-06 03:15:00 PST,57.5kW,57.5
2018-01-06 3:30,2018-01-06 03:30:00 PST,57.0kW,57
2018-01-06 3:45,2018-01-06 03:45:00 PST,61.9kW,61.9
2018-01-06 4:00,2018-01-06 04:00:00 PST,84.1kW,84.1
2018-01-06 4:15,2018-01-06 04:15:00 PST,75.9kW,75.9
2018-01-06 4:30,2018-01-06 04:30:00 PST,56.4kW,56.4
2018-01-06 4:45,2018-01-06 04:45:00 PST,53.8kW,53.8
2018-01-06 5:00,2018-01-06 05:00:00 PST,71.5kW,71.5
2018-01-06 5:15,2018-01-06 05:15:00 PST,74.9kW,74.9
2018-01-06 5:30,2018-01-06 05:30:00 PST,79.6kW,79.6
2018-01-06 5:45,2018-01-06 05:45:00 PST,77.1kW,77.1
2018-01-06 6:00,2018-01-06 06:00:00 PST,80.0kW,80
2018-01-06 6:15,2018-01-06 06:15:00 PST,105.6kW,105.6
2018-01-06 6:30,2018-01-06 06:30:00 PST,119.1kW,119.1
2018-01-06 6:45,2018-01-06 06:45:00 PST,116.1kW,116.1
2018-01-06 7:00,2018-01-06 07:00:00 PST,112.7kW,112.7
2018-01-06 7:15,2018-01-06 07:15:00 PST,113.9kW,113.9
2018-01-06 7:30,2018-01-06 07:30:00 PST,116.6kW,116.6
2018-01-06 7:45,2018-01-06 07:45:00 PST,116.1kW,116.1
2018-01-06 8:00,2018-01-06 08:00:00 PST,119.0kW,119
2018-01-06 8:15,2018-01-06 08:15:00 PST,117.7kW,117.7
2018-01-06 8:30,2018-01-06 08:30:00 PST,104.0kW,104
2018-01-06 8:45,2018-01-06 08:45:00 PST,108.1kW,108.1
2018-01-06 9:00,2018-01-06 09:00:00 PST,102.9kW,102.9
2018-01-06 9:15,2018-01-06 09:15:00 PST,99.3kW,99.3
2018-01-06 9:30,2018-01-06 09:30:00 PST,90.3kW,90.3
2018-01-06 9:45,2018-01-06 09:45:00 PST,90.7kW,90.7
2018-01-06 10:00,2018-01-06 10:00:00 PST,88.3kW,88.3
2018-01-06 10:15,2018-01-06 10:15:00 PST,82.6kW,82.6
2018-01-06 10:30,2018-01-06 10:30:00 PST,91.9kW,91.9
2018-01-06 10:45,2018-01-06 10:45:00 PST,94.1kW,94.1
2018-01-06 11:00,2018-01-06 11:00:00 PST,92.0kW,92
2018-01-06 11:15,2018-01-06 11:15:00 PST,89.8kW,89.8
2018-01-06 11:30,2018-01-06 11:30:00 PST,86.1kW,86.1
2018-01-06 11:45,2018-01-06 11:45:00 PST,89.9kW,89.9
2018-01-06 12:00,2018-01-06 12:00:00 PST,91.9kW,91.9
2018-01-06 12:15,2018-01-06 12:15:00 PST,97.8kW,97.8
2018-01-06 12:30,2018-01-06 12:30:00 PST,98.4kW,98.4
2018-01-06 12:45,2018-01-06 12:45:00 PST,96.3kW,96.3
2018-01-06 13:00,2018-01-06 13:00:00 PST,93.8kW,93.8
2018-01-06 13:15,2018-01-06 13:15:00 PST,94.7kW,94.7
2018-01-06 13:30,2018-01-06 13:30:00 PST,91.5kW,91.5
2018-01-06 13:45,2018-01-06 13:45:00 PST,91.2kW,91.2
2018-01-06 14:00,2018-01-06 14:00:00 PST,85.8kW,85.8
2018-01-06 14:15,2018-01-06 14:15:00 PST,93.9kW,93.9
2018-01-06 14:30,2018-01-06 14:30:00 PST,83.9kW,83.9
2018-01-06 14:45,2018-01-06 14:45:00 PST,84.5kW,84.5
2018-01-06 15:00,2018-01-06 15:00:00 PST,88.7kW,88.7
2018-01-06 15:15,2018-01-06 15:15:00 PST,87.7kW,87.7
2018-01-06 15:30,2018-01-06 15:30:00 PST,91.4kW,91.4
2018-01-06 15:45,2018-01-06 15:45:00 PST,87.4kW,87.4
2018-01-06 16:00,2018-01-06 16:00:00 PST,90.3kW,90.3
2018-01-06 16:15,2018-01-06 16:15:00 PST,104.5kW,104.5
2018-01-06 16:30,2018-01-06 16:30:00 PST,107.9kW,107.9
2018-01-06 16:45,2018-01-06 16:45:00 PST,106.2kW,106.2
2018-01-06 17:00,2018-01-06 17:00:00 PST,111.9kW,111.9
2018-01-06 17:15,2018-01-06 17:15:00 PST,113.5kW,113.5
2018-01-06 17:30,2018-01-06 17:30:00 PST,114.2kW,114.2
2018-01-06 17:45,2018-01-06 17:45:00 PST,115.1kW,115.1
2018-01-06 18:00,2018-01-06 18:00:00 PST,107.8kW,107.8
2018-01-06 18:15,2018-01-06 18:15:00 PST,105.8kW,105.8
2018-01-06 18:30,2018-01-06 18:30:00 PST,112.5kW,112.5
2018-01-06 18:45,2018-01-06 18:45:00 PST,117.7kW,117.7
2018-01-06 19:00,2018-01-06 19:00:00 PST,110.4kW,110.4
2018-01-06 19:15,2018-01-06 19:15:00 PST,111.8kW,111.8
2018-01-06 19:30,2018-01-06 19:30:00 PST,109.2kW,109.2
2018-01-06 19:45,2018-01-06 19:45:00 PST,114.6kW,114.6
2018-01-06 20:00,2018-01-06 20:00:00 PST,107.2kW,107.2
2018-01-06 20:15,2018-01-06 20:15:00 PST,112.5kW,112.5
2018-01-06 20:30,2018-01-06 20:30:00 PST,105.8kW,105.8
2018-01-06 20:45,2018-01-06 20:45:00 PST,99.7kW,99.7
2018-01-06 21:00,2018-01-06 21:00:00 PST,102.5kW,102.5
2018-01-06 21:15,2018-01-06 21:15:00 PST,103.3kW,103.3
2018-01-06 21:30,2018-01-06 21:30:00 PST,104.6kW,104.6
2018-01-06 21:45,2018-01-06 21:45:00 PST,104.1kW,104.1
2018-01-06 22:00,2018-01-06 22:00:00 PST,101.9kW,101.9
2018-01-06 22:15,2018-01-06 22:15:00 PST,102.4kW,102.4
2018-01-06 22:30,2018-01-06 22:30:00 PST,93.5kW,93.5
2018-01-06 22:45,2018-01-06 22:45:00 PST,80.3kW,80.3
2018-01-06 23:00,2018-01-06 23:00:00 PST,68.0kW,68
2018-01-06 23:15,2018-01-06 23:15:00 PST,70.5kW,70.5
2018-01-06 23:30,2018-01-06 23:30:00 PST,67.8kW,67.8
2018-01-06 23:45,2018-01-06 23:45:00 PST,70.9kW,70.9
2018-01-07 0:00,2018-01-07 00:00:00 PST,73.7kW,73.7
2018-01-07 0:15,2018-01-07 00:15:00 PST,77.4kW,77.4
2018-01-07 0:30,2018-01-07 00:30:00 PST,78.3kW,78.3
2018-01-07 0:45,2018-01-07 00:45:00 PST,75.6kW,75.6
2018-01-07 1:00,2018-01-07 01:00:00 PST,79.9kW,79.9
2018-01-07 1:15,2018-01-07 01:15:00 PST,75.3kW,75.3
2018-01-07 1:30,2018-01-07 01:30:00 PST,79.7kW,79.7
2018-01-07 1:45,2018-01-07 01:45:00 PST,78.6kW,78.6
2018-01-07 2:00,2018-01-07 02:00:00 PST,65.5kW,65.5
2018-01-07 2:15,2018-01-07 02:15:00 PST,56.9kW,56.9
2018-01-07 2:30,2018-01-07 02:30:00 PST,78.2kW,78.2
2018-01-07 2:45,2018-01-07 02:45:00 PST,79.2kW,79.2
2018-01-07 3:00,2018-01-07 03:00:00 PST,78.4kW,78.4
2018-01-07 3:15,2018-01-07 03:15:00 PST,78.0kW,78
2018-01-07 3:30,2018-01-07 03:30:00 PST,75.4kW,75.4
2018-01-07 3:45,2018-01-07 03:45:00 PST,81.3kW,81.3
2018-01-07 4:00,2018-01-07 04:00:00 PST,76.6kW,76.6
2018-01-07 4:15,2018-01-07 04:15:00 PST,79.1kW,79.1
2018-01-07 4:30,2018-01-07 04:30:00 PST,65.4kW,65.4
2018-01-07 4:45,2018-01-07 04:45:00 PST,48.8kW,48.8
2018-01-07 5:00,2018-01-07 05:00:00 PST,59.6kW,59.6
2018-01-07 5:15,2018-01-07 05:15:00 PST,67.4kW,67.4
2018-01-07 5:30,2018-01-07 05:30:00 PST,70.2kW,70.2
2018-01-07 5:45,2018-01-07 05:45:00 PST,69.1kW,69.1
2018-01-07 6:00,2018-01-07 06:00:00 PST,73.2kW,73.2
2018-01-07 6:15,2018-01-07 06:15:00 PST,96.9kW,96.9
2018-01-07 6:30,2018-01-07 06:30:00 PST,109.4kW,109.4
2018-01-07 6:45,2018-01-07 06:45:00 PST,110.7kW,110.7
2018-01-07 7:00,2018-01-07 07:00:00 PST,113.9kW,113.9
2018-01-07 7:15,2018-01-07 07:15:00 PST,116.4kW,116.4
2018-01-07 7:30,2018-01-07 07:30:00 PST,115.2kW,115.2
2018-01-07 7:45,2018-01-07 07:45:00 PST,114.7kW,114.7
2018-01-07 8:00,2018-01-07 08:00:00 PST,116.5kW,116.5
2018-01-07 8:15,2018-01-07 08:15:00 PST,120.2kW,120.2
2018-01-07 8:30,2018-01-07 08:30:00 PST,121.7kW,121.7
2018-01-07 8:45,2018-01-07 08:45:00 PST,118.0kW,118
2018-01-07 9:00,2018-01-07 09:00:00 PST,117.1kW,117.1
2018-01-07 9:15,2018-01-07 09:15:00 PST,106.3kW,106.3
2018-01-07 9:30,2018-01-07 09:30:00 PST,112.0kW,112
2018-01-07 9:45,2018-01-07 09:45:00 PST,117.3kW,117.3
2018-01-07 10:00,2018-01-07 10:00:00 PST,117.6kW,117.6
2018-01-07 10:15,2018-01-07 10:15:00 PST,120.3kW,120.3
2018-01-07 10:30,2018-01-07 10:30:00 PST,120.2kW,120.2
2018-01-07 10:45,2018-01-07 10:45:00 PST,112.0kW,112
2018-01-07 11:00,2018-01-07 11:00:00 PST,111.4kW,111.4
2018-01-07 11:15,2018-01-07 11:15:00 PST,105.0kW,105
2018-01-07 11:30,2018-01-07 11:30:00 PST,97.3kW,97.3
2018-01-07 11:45,2018-01-07 11:45:00 PST,97.3kW,97.3
2018-01-07 12:00,2018-01-07 12:00:00 PST,92.0kW,92
2018-01-07 12:15,2018-01-07 12:15:00 PST,92.5kW,92.5
2018-01-07 12:30,2018-01-07 12:30:00 PST,87.2kW,87.2
2018-01-07 12:45,2018-01-07 12:45:00 PST,95.9kW,95.9
2018-01-07 13:00,2018-01-07 13:00:00 PST,89.4kW,89.4
2018-01-07 13:15,2018-01-07 13:15:00 PST,99.2kW,99.2
2018-01-07 13:30,2018-01-07 13:30:00 PST,117.3kW,117.3
2018-01-07 13:45,2018-01-07 13:45:00 PST,112.3kW,112.3
2018-01-07 14:00,2018-01-07 14:00:00 PST,112.4kW,112.4
2018-01-07 14:15,2018-01-07 14:15:00 PST,115.5kW,115.5
2018-01-07 14:30,2018-01-07 14:30:00 PST,106.1kW,106.1
2018-01-07 14:45,2018-01-07 14:45:00 PST,104.6kW,104.6
2018-01-07 15:00,2018-01-07 15:00:00 PST,103.9kW,103.9
2018-01-07 15:15,2018-01-07 15:15:00 PST,92.3kW,92.3
2018-01-07 15:30,2018-01-07 15:30:00 PST,90.4kW,90.4
2018-01-07 15:45,2018-01-07 15:45:00 PST,96.5kW,96.5
2018-01-07 16:00,2018-01-07 16:00:00 PST,107.7kW,107.7
2018-01-07 16:15,2018-01-07 16:15:00 PST,119.1kW,119.1
2018-01-07 16:30,2018-01-07 16:30:00 PST,122.5kW,122.5
2018-01-07 16:45,2018-01-07 16:45:00 PST,130.7kW,130.7
2018-01-07 17:00,2018-01-07 17:00:00 PST,111.0kW,111
2018-01-07 17:15,2018-01-07 17:15:00 PST,112.5kW,112.5
2018-01-07 17:30,2018-01-07 17:30:00 PST,108.2kW,108.2
2018-01-07 17:45,2018-01-07 17:45:00 PST,114.8kW,114.8
2018-01-07 18:00,2018-01-07 18:00:00 PST,109.7kW,109.7
2018-01-07 18:15,2018-01-07 18:15:00 PST,115.3kW,115.3
2018-01-07 18:30,2018-01-07 18:30:00 PST,111.8kW,111.8
2018-01-07 18:45,2018-01-07 18:45:00 PST,113.0kW,113
2018-01-07 19:00,2018-01-07 19:00:00 PST,114.9kW,114.9
2018-01-07 19:15,2018-01-07 19:15:00 PST,125.2kW,125.2
2018-01-07 19:30,2018-01-07 19:30:00 PST,124.4kW,124.4
2018-01-07 19:45,2018-01-07 19:45:00 PST,124.5kW,124.5
2018-01-07 20:00,2018-01-07 20:00:00 PST,124.1kW,124.1
2018-01-07 20:15,2018-01-07 20:15:00 PST,119.1kW,119.1
2018-01-07 20:30,2018-01-07 20:30:00 PST,98.6kW,98.6
2018-01-07 20:45,2018-01-07 20:45:00 PST,101.3kW,101.3
2018-01-07 21:00,2018-01-07 21:00:00 PST,100.0kW,100
2018-01-07 21:15,2018-01-07 21:15:00 PST,102.5kW,102.5
2018-01-07 21:30,2018-01-07 21:30:00 PST,103.4kW,103.4
2018-01-07 21:45,2018-01-07 21:45:00 PST,100.7kW,100.7
2018-01-07 22:00,2018-01-07 22:00:00 PST,93.2kW,93.2
2018-01-07 22:15,2018-01-07 22:15:00 PST,98.0kW,98
2018-01-07 22:30,2018-01-07 22:30:00 PST,92.8kW,92.8
2018-01-07 22:45,2018-01-07 22:45:00 PST,71.2kW,71.2
2018-01-07 23:00,2018-01-07 23:00:00 PST,67.6kW,67.6
2018-01-07 23:15,2018-01-07 23:15:00 PST,68.7kW,68.7
2018-01-07 23:30,2018-01-07 23:30:00 PST,62.4kW,62.4
2018-01-07 23:45,2018-01-07 23:45:00 PST,60.4kW,60.4
2018-01-08 0:00,2018-01-08 00:00:00 PST,72.9kW,72.9
2018-01-08 0:15,2018-01-08 00:15:00 PST,73.6kW,73.6
2018-01-08 0:30,2018-01-08 00:30:00 PST,71.3kW,71.3
2018-01-08 0:45,2018-01-08 00:45:00 PST,67.1kW,67.1
2018-01-08 1:00,2018-01-08 01:00:00 PST,69.7kW,69.7
2018-01-08 1:15,2018-01-08 01:15:00 PST,67.2kW,67.2
2018-01-08 1:30,2018-01-08 01:30:00 PST,66.9kW,66.9
2018-01-08 1:45,2018-01-08 01:45:00 PST,69.8kW,69.8
2018-01-08 2:00,2018-01-08 02:00:00 PST,64.7kW,64.7
2018-01-08 2:15,2018-01-08 02:15:00 PST,58.0kW,58
2018-01-08 2:30,2018-01-08 02:30:00 PST,83.3kW,83.3
2018-01-08 2:45,2018-01-08 02:45:00 PST,88.8kW,88.8
2018-01-08 3:00,2018-01-08 03:00:00 PST,82.9kW,82.9
2018-01-08 3:15,2018-01-08 03:15:00 PST,81.2kW,81.2
2018-01-08 3:30,2018-01-08 03:30:00 PST,83.5kW,83.5
2018-01-08 3:45,2018-01-08 03:45:00 PST,82.1kW,82.1
2018-01-08 4:00,2018-01-08 04:00:00 PST,78.4kW,78.4
2018-01-08 4:15,2018-01-08 04:15:00 PST,78.0kW,78
2018-01-08 4:30,2018-01-08 04:30:00 PST,56.9kW,56.9
2018-01-08 4:45,2018-01-08 04:45:00 PST,52.6kW,52.6
2018-01-08 5:00,2018-01-08 05:00:00 PST,56.3kW,56.3
2018-01-08 5:15,2018-01-08 05:15:00 PST,74.0kW,74
2018-01-08 5:30,2018-01-08 05:30:00 PST,71.8kW,71.8
2018-01-08 5:45,2018-01-08 05:45:00 PST,89.1kW,89.1
2018-01-08 6:00,2018-01-08 06:00:00 PST,101.9kW,101.9
2018-01-08 6:15,2018-01-08 06:15:00 PST,139.0kW,139
2018-01-08 6:30,2018-01-08 06:30:00 PST,166.6kW,166.6
2018-01-08 6:45,2018-01-08 06:45:00 PST,188.9kW,188.9
2018-01-08 7:00,2018-01-08 07:00:00 PST,207.1kW,207.1
2018-01-08 7:15,2018-01-08 07:15:00 PST,205.1kW,205.1
2018-01-08 7:30,2018-01-08 07:30:00 PST,228.7kW,228.7
2018-01-08 7:45,2018-01-08 07:45:00 PST,233.7kW,233.7
2018-01-08 8:00,2018-01-08 08:00:00 PST,233.6kW,233.6
2018-01-08 8:15,2018-01-08 08:15:00 PST,239.0kW,239
2018-01-08 8:30,2018-01-08 08:30:00 PST,232.0kW,232
2018-01-08 8:45,2018-01-08 08:45:00 PST,230.7kW,230.7
2018-01-08 9:00,2018-01-08 09:00:00 PST,211.7kW,211.7
2018-01-08 9:15,2018-01-08 09:15:00 PST,196.7kW,196.7
2018-01-08 9:30,2018-01-08 09:30:00 PST,187.1kW,187.1
2018-01-08 9:45,2018-01-08 09:45:00 PST,199.6kW,199.6
2018-01-08 10:00,2018-01-08 10:00:00 PST,187.8kW,187.8
2018-01-08 10:15,2018-01-08 10:15:00 PST,189.0kW,189
2018-01-08 10:30,2018-01-08 10:30:00 PST,175.1kW,175.1
2018-01-08 10:45,2018-01-08 10:45:00 PST,171.0kW,171
2018-01-08 11:00,2018-01-08 11:00:00 PST,173.8kW,173.8
2018-01-08 11:15,2018-01-08 11:15:00 PST,175.3kW,175.3
2018-01-08 11:30,2018-01-08 11:30:00 PST,176.2kW,176.2
2018-01-08 11:45,2018-01-08 11:45:00 PST,157.1kW,157.1
2018-01-08 12:00,2018-01-08 12:00:00 PST,163.8kW,163.8
2018-01-08 12:15,2018-01-08 12:15:00 PST,167.1kW,167.1
2018-01-08 12:30,2018-01-08 12:30:00 PST,157.0kW,157
2018-01-08 12:45,2018-01-08 12:45:00 PST,185.6kW,185.6
2018-01-08 13:00,2018-01-08 13:00:00 PST,201.6kW,201.6
2018-01-08 13:15,2018-01-08 13:15:00 PST,190.0kW,190
2018-01-08 13:30,2018-01-08 13:30:00 PST,200.9kW,200.9
2018-01-08 13:45,2018-01-08 13:45:00 PST,183.0kW,183
2018-01-08 14:00,2018-01-08 14:00:00 PST,168.2kW,168.2
2018-01-08 14:15,2018-01-08 14:15:00 PST,180.1kW,180.1
2018-01-08 14:30,2018-01-08 14:30:00 PST,196.6kW,196.6
2018-01-08 14:45,2018-01-08 14:45:00 PST,190.7kW,190.7
2018-01-08 15:00,2018-01-08 15:00:00 PST,191.9kW,191.9
2018-01-08 15:15,2018-01-08 15:15:00 PST,188.6kW,188.6
2018-01-08 15:30,2018-01-08 15:30:00 PST,164.0kW,164
2018-01-08 15:45,2018-01-08 15:45:00 PST,153.3kW,153.3
2018-01-08 16:00,2018-01-08 16:00:00 PST,154.2kW,154.2
2018-01-08 16:15,2018-01-08 16:15:00 PST,148.9kW,148.9
2018-01-08 16:30,2018-01-08 16:30:00 PST,150.9kW,150.9
2018-01-08 16:45,2018-01-08 16:45:00 PST,161.5kW,161.5
2018-01-08 17:00,2018-01-08 17:00:00 PST,166.8kW,166.8
2018-01-08 17:15,2018-01-08 17:15:00 PST,148.8kW,148.8
2018-01-08 17:30,2018-01-08 17:30:00 PST,140.3kW,140.3
2018-01-08 17:45,2018-01-08 17:45:00 PST,128.3kW,128.3
2018-01-08 18:00,2018-01-08 18:00:00 PST,117.4kW,117.4
2018-01-08 18:15,2018-01-08 18:15:00 PST,123.4kW,123.4
2018-01-08 18:30,2018-01-08 18:30:00 PST,122.8kW,122.8
2018-01-08 18:45,2018-01-08 18:45:00 PST,118.8kW,118.8
2018-01-08 19:00,2018-01-08 19:00:00 PST,121.9kW,121.9
2018-01-08 19:15,2018-01-08 19:15:00 PST,129.0kW,129
2018-01-08 19:30,2018-01-08 19:30:00 PST,125.6kW,125.6
2018-01-08 19:45,2018-01-08 19:45:00 PST,129.5kW,129.5
2018-01-08 20:00,2018-01-08 20:00:00 PST,117.3kW,117.3
2018-01-08 20:15,2018-01-08 20:15:00 PST,122.7kW,122.7
2018-01-08 20:30,2018-01-08 20:30:00 PST,115.9kW,115.9
2018-01-08 20:45,2018-01-08 20:45:00 PST,119.8kW,119.8
2018-01-08 21:00,2018-01-08 21:00:00 PST,114.4kW,114.4
